text,likes_faixa
"RT  Uma lição ""amarga"" que a crise da Covid já deixou para a economia brasileira é que os ""velhos problemas"" continuam d…",-1
Ceará monitora caso suspeito de cepa originária da Índia ,0
Por  O G grupo de senadores de oposição e independentes que comandam a CPI da Pandemia estuda in… ,0
Johnson fornecerá  milhões de doses ao Covax em  ,1
Por  A CPI da Pandemia desistiu de contratar formalmente agências de checagem de fatos para detecta… ,0
Toda sexta no Horário de Brasília  e  fazem um resumo do momento político do país com… ,0
RT  O Banco Nacional de Desenvolvimento Econômico e Social apoiará o maior complexo de energia solar em construção na Améric…,-1
Itália relaxa restrições a partir de segundafeira   ,0
Milhões de pessoas em todo o mundo estão ameaçadas pela elevação do nível do mar que junto com outros fatores pod… ,0
A cidade de São Paulo estuda a implantação de barreiras sanitárias para conter a variante indiana do novo coronavír… ,0
Levantamento indica que  dos idosos acessam a internet ,0
RT  O ministério da Economia sinalizou nesta sextafeira o desbloqueio de R  bilhões em recursos para ministérios e ór…,-1
Compras excessivas na Saúde são investigadas em Recife ,0
"A preocupação demonstrada Mayra Pinheiro por conta de seu depoimento à CPI da Pandemia está relacionada com o ""espe… ",0
Por  STF reconsidera em parte pedido de Mayra Pinheiro ,-1
Entenda por que pessoas com comorbidade têm prioridade na vacinação contra a Covid quais são as doenças elencad… ,-1
RT  A Taiwan Semiconductor Manufacturing TSMC disse nesta sextafeira   que aumentou sua produção de um componentecha…,-1
Técnico da seleção masculina de vôlei recebe alta após internação por Covid ,0
Integrantes de partidos de centro próximos ao presidente Jair Bolsonaro afirmaram à âncora da CNN  que… ,0
Entenda a crise migratória envolvendo Marrocos e Ceuta na Espanha ,0
RT  O dólar à vista subiu  para R  nesta sexta  Na semana a moeda avançou  ante o real Já o Iboves…,-1
Quase  grandes felinos foram apreendidos em um parque de animais de Oklahoma nos Estados Unidos que pertence a… ,0
Reafirmo apoio ao PSDB nas eleições diz expresidente FHC em redes sociais ,0
Uma equipe de cientistas desenvolveu uma simulação realista e colorida de como se parece o começo da vida de uma es… ,0
Jerusalém tem confronto entre israelenses e palestinos ,0
Por  Como as empresas veterinárias podem produzir vacinas ,-1
Em discurso na Cúpula Global de Saúde do G o ministro das Relações Exteriores Carlos França defendeu acesso ma… ,0
RT  Os presidentes do Senado Rodrigo Pacheco DEMMG e da Câmara Arthur Lira PPAL devem se reunir na segundafeira c…,-1
PT quer unir esquerda em terceira via para disputa em SP diz Haddad à CNN ,1
O governador do Maranhão afirma que o estado adotou um conjunto de esforços para conter a disseminação da variante… ,0
RT  Um relatório da Uefa apontou que os clubes de elite da Europa devem sofrer perdas de mais de  bilhões de euros devido a…,-1
Mayra Pinheiro teme espetáculo circense na CPI da Pandemia diz senador ,0
O Brasil segue na mesma posição e é o º no ranking global de aplicação de doses da vacina contra Covid na rel… ,0
RT  Bancos estrangeiros mantiveram avaliações favoráveis ao real para o curto prazo mesmo depois da surpresa com a mais rec…,-1
RT  A Receita Federal irá permitir a consulta ao primeiro lote de restituições do Imposto de Renda de Pessoas Físicas IRPF…,-1
Eliziane Gama defendeu uma acareação entre testemunhas da CPI da Pandemia segundo a senadora o depoimento de Pazu… ,0
Documento mostra alerta sobre falta de oxigênio em Manaus no dia  de janeiro ,0
RT  Governo reduz projeção para rombo fiscal em  Economia vê espaço de R   bilhões no orçamento ,-1
O Brasil registrou nas últimas  horas  mortes e  novos casos de Covid conforme dados divulgados p… ,0
Recomendar remédio sem comprovação pode virar crime ,1
RT  Projeto de privatização da Eletrobras segue para Senado Governo espera R  bilhões com venda da estatal ,-1
A variante indiana da Covid identificada no Maranhão vem gerando uma preocupação global em relação ao seu pote… ,0
Por  Por  Lula tentará reconstruir pontes com segmento militar ,0
RT  A Câmara dos Deputados aprovou duas Medidas Provisórias que podem dar descontos de até  em dívidas de empresas com re…,-1
O advogado do vereador Dr Jairinho entregou à presidência da Câmara Municipal do Rio de Janeiro a defesa por escri… ,0
A União Europeia informou que doará ao menos  milhões de doses de vacinas contra a Covid até o final de … ,0
Por  Centrão aconselha Bolsonaro a profissionalizar campanha ,0
Por  Lula avalia marcar encontros com generais da reserva para tentar diminuir resistência ao seu nom… ,1
Por  Gesto de Lula e FHC reforça ação do petista no centro ,0
Segundo o último relatório da Defesa Civil do Amazonas  mil famílias foram atingidas pela cheia no estado fa… ,0
STF tem maioria por manter prova da PF no domingo ,0
RT  Que atire a primeira URL quem nunca encheu um carrinho virtual mas desistiu das compras — ou quem simplesmente faz isso…,-1
A maioria dos ministros do STF votou para manter a realização de concurso público para vagas na PF neste dia  já… ,0
Acareação está entre os próximos passos da CPI diz senadora Eliziane Gama ,0
A decisão do MPRJ de extinguir o Gaesp pode passar por uma apuração do CNMP em voto ministro do STF solicita que… ,-1
Secretária da Saúde pede para STF rever decisão sobre HC ,0
Por  Sem a assinatura dos contratos a Fiocruz corre o risco de não entregar vacinas contra Covid… ,0
RT  Cerca de  de toda a mineração de bitcoin acontece no Irã O país consegue centenas de milhões de dólares em criptomo…,-1
Brasil deve ser contemplado com doação de vacinas da Europa diz Ignacio Ybáñez embaixador da União Europeia no Br… ,0
A Polícia Civil do Rio investiga se três crianças desaparecidas há cinco meses em Belford Roxo na Baixada Flumine… ,0
Por  Casos da variante indiana seguem isolados em navio no Maranhão ,0
O secretário de Estado confirmou que os EUA não pretendem comprar a Islândia após o expresidente Donald Trump fez… ,-1
STF começa julgamento sobre delação de Sérgio Cabral ,0
RT  A montadora americana Fisker vai desenvolver o primeiro papamóvel totalmente elétrico baseado em seu novo SUV Ocean Os…,-1
A Polícia Civil com apoio da Polícia de Imigração e Alfândega dos Estados Unidos realizou uma operação para prender… ,0
São Paulo avalia barreira sanitária contra cepa indiana ,0
Cepa indiana parece ser mais transmissível diz a biomédica Mellanie FontesDutra ,1
Por  O presidente Jair Bolsonaro foi aconselhado por dirigentes do centrão sobre a necessidade de con… ,0
RT  A atividade industrial dos Estados Unidos ganhou velocidade no início de maio em meio à forte demanda doméstica mas os…,-1
"A banda sulcoreana BTS afirmou estar retomando sua busca por um prêmio Grammy com seu novo single ""Butter"" capit… ",-1
Por  O MPF tenta derrubar o sigilo decretado sobre o processo movido contra o exministro da Saúde… ,0
Por  Governo discute retorno das Forças Armadas à floresta amazônica até fim de julho ,-1
RT  O Fundo Monetário Internacional divulgou nesta sextafeira uma proposta de US  bilhões para acabar com a pandemia de…,-1
William critica BBC após descobrir que Diana foi enganada para dar entrevista ,0
A Rússia aumentou o poderio militar no Ártico e deixou os EUA em alerta recentemente Moscou expandiu a pista de s… ,0
RT  O agronegócio deve ser responsável por boa parte do crescimento do país em  Não à toa os estados ligados à produçã…,-1
Analistas da CNN repercutem os principais pontos dos depoimentos desta semana na CPI da Pandemia ,0
Três ministros do STF emitiram voto sobre a validade da delação de Sérgio Cabral preso durante a Operação Calicute… ,0
RT  Os conselhos de administração da SLC Agrícola e da Terra Santa aprovaram acordo de incorporação de ações para a combinaç…,-1
De coquetel de camarão a chucrute chef saboreia grande diversidade de pratos enquanto se protege do intenso invern… ,-1
Veja quais capitais interromperam plano de vacinação por falta de imunizantes ,0
Variante indiana no Brasil trégua entre Israel e Hamas e mais destaques de  de maio no  Fatos Tarde assista ,-1
Fiocruz prevê assinar acordo com Oxford até fim do mês ,0
Entenda as medidas para controlar variante indiana ,0
A Secretária de Gestão do Trabalho e da Educação na Saúde do governo Mayra Pinheiro fez um pedido de reconsideraç… ,0
O ministro da Saúde Marcelo Queiroga disse nesta sextafeira  que a vigilância em saúde tomou todas as provid… ,0
Em entrevista à CNN nesta sextafeira  o senador Vanderlan Cardoso PSDGO afirmou que o foco hoje deveria es… ,0
O depoimento de Pazuello aumentou a pressão para que a CPI da Pandemia convoque o governador do Amazonas Wilson Li… ,0
O ministro da Saúde Marcelo Queiroga disse nesta sextafeira  que a vigilância em saúde tomou todas as provid… ,0
Aproximadamente  mil pessoas procuraram postos de vacinação no Rio de Janeiro para receber a primeira dose da va… ,0
RT  A Tesla aumentou os preços dos veículos Model  Long Range e Standard Range Plus e do Model Y Long Range em US  most…,-1
RT  A plataforma social para investidores TradersClub protocolou pedido de registro para uma oferta inicial de ações IPO n…,-1
RT  Privatização da Eletrobras Entenda se a conta de luz poderá sofrer aumento ,-1
Farmacêuticas e líderes europeus anunciaram nesta sextafeira  novos esforços para fazer com que as vacinas con… ,0
No G chanceler defende acesso igualitário a vacinas ,0
Supremo julga se mantém prova de concurso da PF ,0
Cidade goiana perde mil doses por problema em freezer ,0
RT  Os brasileiros cortaram o consumo de carne bovina para o menor nível em  anos de acordo com dados do governo que cal…,-1
RT  Investimentos em startups batem recorde no Brasil Montante aplicado teve aumento de  em  ,-1
RT  Após o ministro do Comércio Exterior da França ter afirmado aos senadores franceses que o governo de Emmanuel Macron não…,-1
RT  Sabe aqueles áudios de cinco minutos no WhatsApp Agora você poderá ouvilos mais rapidamente É que o aplicativo de men…,-1
RT  O faturamento do setor de supermercados no Brasil que conta com  lojas chegou a R  bilhões em  Os dados…,-1
"Lady Gaga revelou em documentário ter sido estuprada aos  anos Ela falou que sofreu um ""surto psicótico total"" a… ",0
Na edição desta sextafeira  do quadro Correspondente Médico do Novo Dia o neurocirurgião Fernando Gomes expl… ,-1
RT  Com o fim do pagamento do auxílio emergencial em julho o governo federal pretende reestruturar os programas sociais pa…,-1
A cidade de Nova York aprovou um projeto para uma piscina flutuante no East River entre as icônicas pontes do Broo… ,0
"Biden ""Palestinos e israelenses merecem viver seguros"" ",0
As doenças neurológicas crônicas foram incluídas entre as comorbidades consideradas para no grupo prioritário da va… ,0
"O príncipe William duque de Cambridge criticou a BBC por contribuir ""significativamente para o medo paranóia e i… ",0
Minas Gerais é o maior produtor de cachaça de alambique do país e aposta no processo lento como trunfo de sua quali… ,0
Na CPI Mayra Pinheiro vai defender tratamento precoce e uso de cloroquina ,0
CPI da Pandemia Senadores do G devem explorar questão de intervenção federal no Amazonas na próxima semana ,0
Na edição desta sextafeira  do quadro Correspondente Médico o neurocirurgião Fernando Gomes explicou porque a… ,0
EUA Secretário de estado deve visitar Oriente Médio ,0
Um dos mais famosos monumentos do mundo ganhou um novo cenário A Torre Eiffel em Paris agora parece estar em cim… ,0
Pazuello estaria preparado até para possível acareação afirmam auxiliares ,0
Os bastidores e as reações ao depoimento do exministro da Saúde Eduardo Pazuello na CPI da Pandemia e os próximos… ,-1
Cheias atingem mais de  mil famílias em  cidades do Amazonas ,0
O julgamento do pedido de cassação do mandato de Dr Jairinho sem partido pode atrasar,-1
Os jovens da GrãBretanha não acham mais que o país deve manter a monarquia e querem um chefe de estado eleito rev… ,0
